date_found,source,tool,article_title,article_url,matched_terms,status,notes
2026-06-06,Mandiant,RemoteCall,The Proliferation of DarkSword: iOS Exploit Chain Adopted by Multiple Threat Actors,https://cloud.google.com/blog/topics/threat-intelligence/darksword-ios-exploit-chain/,remotecall; rat,New,
2026-06-06,Mandiant,RPort,The Proliferation of DarkSword: iOS Exploit Chain Adopted by Multiple Threat Actors,https://cloud.google.com/blog/topics/threat-intelligence/darksword-ios-exploit-chain/,rport; rat,New,
2026-06-06,Mandiant,AnyDesk,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,anydesk; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Mandiant,Atera,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,atera; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Mandiant,DameWare,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,dameware; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Mandiant,Quick Assist,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,quick assist; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Mandiant,RPort,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,rport; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Mandiant,RustDesk,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,rustdesk; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Mandiant,ScreenConnect,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,screenconnect; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Mandiant,Splashtop,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,splashtop; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Mandiant,Teramind,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,teramind; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-06,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-06,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-06,Dark Reading,Atera,Anthropic to Open Mythos AI to EU's ENISA,https://www.darkreading.com/cyber-risk/anthropic-mythos-ai-eu-enisa,atera; rat,New,
2026-06-07,BleepingComputer,Itarian,"UN food agency discloses breach affecting 600,000 Gaza households",https://www.bleepingcomputer.com/news/security/un-world-food-programme-breach-affects-600-000-gaza-households/,itarian; rat,New,
2026-06-07,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-07,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-07,Microsoft Security Blog,Atera,The Gentlemen ransomware: Dissecting a self-propagating Go encryptor,https://www.microsoft.com/en-us/security/blog/2026/05/28/the-gentlemen-ransomware-dissecting-a-self-propagating-go-encryptor/,atera,New,
2026-06-07,Mandiant,AnyDesk,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,anydesk; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-07,Mandiant,Atera,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,atera; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-07,Mandiant,Quick Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,quick assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-07,Mandiant,SuperOps,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,superops; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-07,Mandiant,Zoho Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,zoho assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-07,Mandiant,Atera,Welcome to BlackFile: Inside a Vishing Extortion Operation,https://cloud.google.com/blog/topics/threat-intelligence/blackfile-vishing-extortion-operation/,atera; rat,New,
2026-06-07,Mandiant,VNC,"GTIG AI Threat Tracker: Adversaries Leverage AI for Vulnerability Exploitation, Augmented Operations, and Initial Access",https://cloud.google.com/blog/topics/threat-intelligence/ai-vulnerability-exploitation-initial-access/,vnc; rat,New,
2026-06-07,Mandiant,Atera,Snow Flurries: How UNC6692 Employed Social Engineering to Deploy a Custom Malware Suite,https://cloud.google.com/blog/topics/threat-intelligence/unc6692-social-engineering-custom-malware/,atera; remote desktop; rat,New,
2026-06-07,Mandiant,Atera,The German Cyber Criminal Überfall: Shifts in Europe's Data Leak Landscape,https://cloud.google.com/blog/topics/threat-intelligence/europe-data-leak-landscape/,atera; rat,New,
2026-06-07,Mandiant,Atera,vSphere and BRICKSTORM Malware: A Defender's Guide,https://cloud.google.com/blog/topics/threat-intelligence/vsphere-brickstorm-defender-guide/,atera; rat,New,
2026-06-07,Mandiant,RemoteCall,The Proliferation of DarkSword: iOS Exploit Chain Adopted by Multiple Threat Actors,https://cloud.google.com/blog/topics/threat-intelligence/darksword-ios-exploit-chain/,remotecall; rat,New,
2026-06-07,Mandiant,RPort,The Proliferation of DarkSword: iOS Exploit Chain Adopted by Multiple Threat Actors,https://cloud.google.com/blog/topics/threat-intelligence/darksword-ios-exploit-chain/,rport; rat,New,
2026-06-07,Mandiant,AnyDesk,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,anydesk; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Mandiant,Atera,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,atera; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Mandiant,DameWare,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,dameware; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Mandiant,Quick Assist,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,quick assist; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Mandiant,RPort,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,rport; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Mandiant,RustDesk,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,rustdesk; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Mandiant,ScreenConnect,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,screenconnect; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Mandiant,Splashtop,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,splashtop; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Mandiant,Teramind,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,teramind; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-07,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-07,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-07,Dark Reading,Atera,Anthropic to Open Mythos AI to EU's ENISA,https://www.darkreading.com/cyber-risk/anthropic-mythos-ai-eu-enisa,atera; rat,New,
2026-06-08,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-08,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-08,Microsoft Security Blog,Atera,The Gentlemen ransomware: Dissecting a self-propagating Go encryptor,https://www.microsoft.com/en-us/security/blog/2026/05/28/the-gentlemen-ransomware-dissecting-a-self-propagating-go-encryptor/,atera,New,
2026-06-08,Mandiant,AnyDesk,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,anydesk; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-08,Mandiant,Atera,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,atera; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-08,Mandiant,Quick Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,quick assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-08,Mandiant,SuperOps,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,superops; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-08,Mandiant,Zoho Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,zoho assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-08,Mandiant,Atera,Welcome to BlackFile: Inside a Vishing Extortion Operation,https://cloud.google.com/blog/topics/threat-intelligence/blackfile-vishing-extortion-operation/,atera; rat,New,
2026-06-08,Mandiant,VNC,"GTIG AI Threat Tracker: Adversaries Leverage AI for Vulnerability Exploitation, Augmented Operations, and Initial Access",https://cloud.google.com/blog/topics/threat-intelligence/ai-vulnerability-exploitation-initial-access/,vnc; rat,New,
2026-06-08,Mandiant,Atera,Snow Flurries: How UNC6692 Employed Social Engineering to Deploy a Custom Malware Suite,https://cloud.google.com/blog/topics/threat-intelligence/unc6692-social-engineering-custom-malware/,atera; remote desktop; rat,New,
